Date,Temperature,Humidity,Windspeed,Visibility,Weather Type
2015-08-26 06:00:00,16,93,19,10,119
2015-08-26 07:00:00,17,90,21,10,119
2015-08-26 08:00:00,18,88,22,10,176
2015-08-26 09:00:00,19,86,24,10,176
2015-08-26 10:00:00,21,79,25,10,176
2015-08-26 11:00:00,22,71,26,10,122
2015-08-26 12:00:00,24,64,27,10,122
2015-08-26 13:00:00,24,65,27,9,122
2015-08-26 14:00:00,25,67,27,9,356
2015-08-26 15:00:00,26,68,27,8,356
2015-08-26 16:00:00,26,72,25,8,356
2015-08-26 17:00:00,25,76,23,9,353
2015-08-26 18:00:00,25,80,21,9,353
2015-08-26 19:00:00,24,83,20,9,353
2015-08-26 20:00:00,23,85,20,10,176
2015-08-26 21:00:00,23,88,19,10,176
2015-08-26 22:00:00,22,88,19,10,176
2015-08-26 23:00:00,21,88,19,10,122
2015-08-27 00:00:00,20,88,19,10,122
2015-08-27 01:00:00,19,87,19,10,122
2015-08-27 02:00:00,18,86,18,10,122
2015-08-27 03:00:00,17,85,18,10,122
2015-08-27 04:00:00,17,84,18,10,122
2015-08-27 05:00:00,17,84,19,10,122
2015-08-27 06:00:00,16,84,19,10,122
2015-08-27 07:00:00,16,81,20,10,122
2015-08-27 08:00:00,16,79,20,10,353
2015-08-27 09:00:00,17,77,21,10,353
2015-08-27 10:00:00,17,77,21,10,353
2015-08-27 11:00:00,18,77,21,10,296
2015-08-27 12:00:00,19,78,21,9,296
2015-08-27 13:00:00,19,77,20,9,296
2015-08-27 14:00:00,18,77,19,9,296
2015-08-27 15:00:00,18,76,18,9,296
2015-08-27 16:00:00,17,80,17,9,296
2015-08-27 17:00:00,17,83,15,9,293
2015-08-27 18:00:00,16,87,13,9,293
2015-08-27 19:00:00,16,90,11,7,293
2015-08-27 20:00:00,16,93,10,6,143
2015-08-27 21:00:00,15,96,8,4,143
2015-08-27 22:00:00,15,96,9,4,143
2015-08-27 23:00:00,15,96,9,3,143
2015-08-28 00:00:00,15,97,10,2,143
2015-08-28 01:00:00,15,97,10,2,143
2015-08-28 02:00:00,14,98,10,1,248
2015-08-28 03:00:00,14,98,10,1,248
2015-08-28 04:00:00,14,98,10,1,248
2015-08-28 05:00:00,14,97,9,1,143
2015-08-28 06:00:00,14,97,9,1,143
2015-08-28 07:00:00,15,90,9,3,143
2015-08-28 08:00:00,16,82,8,5,116
2015-08-28 09:00:00,16,75,8,7,116
2015-08-28 10:00:00,18,69,8,8,116
2015-08-28 11:00:00,19,63,9,9,353
2015-08-28 12:00:00,20,57,9,10,353
2015-08-28 13:00:00,21,56,9,10,353
2015-08-28 14:00:00,21,55,9,10,353
2015-08-28 15:00:00,22,54,10,10,353
2015-08-28 16:00:00,21,57,9,10,353
2015-08-28 17:00:00,21,60,8,10,122
2015-08-28 18:00:00,21,64,6,10,122
2015-08-28 19:00:00,19,67,5,10,122
2015-08-28 20:00:00,18,70,4,10,113
2015-08-28 21:00:00,17,73,3,10,113
2015-08-28 22:00:00,16,77,3,10,113
2015-08-28 23:00:00,15,81,2,10,113
2015-08-29 00:00:00,14,86,2,10,113
2015-08-29 01:00:00,13,88,2,10,113
2015-08-29 02:00:00,13,90,3,10,113
2015-08-29 03:00:00,12,92,3,10,113
2015-08-29 04:00:00,12,90,3,10,113
2015-08-29 05:00:00,12,87,3,10,113
2015-08-29 06:00:00,12,85,3,10,113
2015-08-29 07:00:00,13,78,4,10,113
2015-08-29 08:00:00,15,70,4,10,113
2015-08-29 09:00:00,16,63,5,10,113
2015-08-29 10:00:00,18,58,6,10,113
2015-08-29 11:00:00,20,52,6,10,113
2015-08-29 12:00:00,22,47,7,10,113
2015-08-29 13:00:00,23,47,7,10,113
2015-08-29 14:00:00,24,46,7,10,116
2015-08-29 15:00:00,25,46,8,10,116
2015-08-29 16:00:00,24,52,7,10,116
2015-08-29 17:00:00,24,59,7,10,353
2015-08-29 18:00:00,24,65,6,10,353
2015-08-29 19:00:00,23,72,7,9,353
2015-08-29 20:00:00,22,79,9,9,356
2015-08-29 21:00:00,21,86,10,8,356
2015-08-29 22:00:00,20,89,11,8,356
2015-08-29 23:00:00,19,91,12,7,356
2015-08-30 00:00:00,18,94,13,7,356
2015-08-30 01:00:00,18,95,13,8,356
2015-08-30 02:00:00,17,96,13,8,353
2015-08-30 03:00:00,17,97,12,9,353
2015-08-30 04:00:00,16,97,13,9,353
2015-08-30 05:00:00,16,97,14,9,176
2015-08-30 06:00:00,16,97,15,9,176
2015-08-30 07:00:00,17,91,14,9,176
2015-08-30 08:00:00,18,84,13,10,176
2015-08-30 09:00:00,19,78,12,10,176
2015-08-30 10:00:00,21,71,9,10,176
2015-08-30 11:00:00,22,63,7,10,113
2015-08-30 12:00:00,24,56,4,10,113
2015-08-30 13:00:00,25,54,3,10,113
2015-08-30 14:00:00,26,53,3,10,113
2015-08-30 15:00:00,27,51,2,10,113
2015-08-30 16:00:00,27,57,5,10,113
2015-08-30 17:00:00,26,64,7,10,113
2015-08-30 18:00:00,25,70,9,10,113
2015-08-30 19:00:00,24,76,10,10,113
2015-08-30 20:00:00,23,81,10,10,200
2015-08-30 21:00:00,22,87,10,9,200
2015-08-30 22:00:00,22,90,12,9,200
2015-08-30 23:00:00,21,92,13,8,356
2015-08-31 00:00:00,20,95,14,8,356
2015-08-31 01:00:00,20,95,14,7,356
2015-08-31 02:00:00,20,96,13,7,356
2015-08-31 03:00:00,20,97,13,7,356
2015-08-31 04:00:00,20,95,12,7,356
2015-08-31 05:00:00,20,94,11,8,176
2015-08-31 06:00:00,20,92,10,8,176
2015-08-31 07:00:00,21,85,10,9,176
2015-08-31 08:00:00,22,77,11,9,113
2015-08-31 09:00:00,23,69,11,10,113
2015-08-31 10:00:00,24,63,12,10,113
2015-08-31 11:00:00,26,57,14,10,113
2015-08-31 12:00:00,28,52,15,10,113
2015-08-31 13:00:00,27,60,15,9,113
2015-08-31 14:00:00,26,68,16,9,356
2015-08-31 15:00:00,25,76,16,8,356
2015-08-31 16:00:00,23,82,16,8,356
2015-08-31 17:00:00,22,88,15,8,299
2015-08-31 18:00:00,20,94,15,8,299
2015-08-31 19:00:00,20,95,16,8,299
2015-08-31 20:00:00,19,96,17,7,356
2015-08-31 21:00:00,18,97,18,7,356
2015-08-31 22:00:00,18,96,18,8,356
2015-08-31 23:00:00,18,95,18,8,122
2015-09-01 00:00:00,17,95,18,9,122
2015-09-01 01:00:00,17,94,16,9,122
2015-09-01 02:00:00,17,94,15,10,119
2015-09-01 03:00:00,17,93,14,10,119
2015-09-01 04:00:00,17,93,13,10,119
2015-09-01 05:00:00,16,93,12,10,176
2015-09-01 06:00:00,16,93,10,10,176
2015-09-01 07:00:00,17,91,12,10,176
2015-09-01 08:00:00,17,88,13,10,353
2015-09-01 09:00:00,17,85,14,10,353
2015-09-01 10:00:00,18,82,16,10,353
2015-09-01 11:00:00,18,79,18,10,353
2015-09-01 12:00:00,18,75,19,10,353
2015-09-01 13:00:00,19,71,19,10,353
2015-09-01 14:00:00,19,67,19,10,176
2015-09-01 15:00:00,20,62,19,9,176
2015-09-01 16:00:00,19,64,17,9,176
2015-09-01 17:00:00,18,66,16,10,113
2015-09-01 18:00:00,18,68,14,10,113
2015-09-01 19:00:00,17,73,12,10,113
2015-09-01 20:00:00,16,79,10,10,113
2015-09-01 21:00:00,15,85,8,10,113
2015-09-01 22:00:00,15,87,8,10,113
2015-09-01 23:00:00,14,90,8,10,113
2015-09-02 00:00:00,14,93,8,10,113
2015-09-02 01:00:00,13,93,8,10,113
2015-09-02 02:00:00,12,93,8,10,113
2015-09-02 03:00:00,12,93,8,10,113
2015-09-02 04:00:00,12,92,8,10,113
2015-09-02 05:00:00,12,92,8,10,113
2015-09-02 06:00:00,12,91,8,10,113
2015-09-02 07:00:00,13,86,9,10,113
2015-09-02 08:00:00,15,82,10,10,176
2015-09-02 09:00:00,16,77,10,9,176
2015-09-02 10:00:00,17,71,10,9,176
2015-09-02 11:00:00,19,65,10,9,176
2015-09-02 12:00:00,20,59,10,9,176
2015-09-02 13:00:00,20,58,10,9,176
2015-09-02 14:00:00,20,57,11,9,353
2015-09-02 15:00:00,20,55,11,10,353
2015-09-02 16:00:00,19,59,10,10,353
2015-09-02 17:00:00,18,63,10,10,176
2015-09-02 18:00:00,17,67,9,10,176
2015-09-02 19:00:00,15,73,8,10,176
2015-09-02 20:00:00,14,78,8,10,113
2015-09-02 21:00:00,13,84,7,10,113
2015-09-02 22:00:00,12,87,7,10,113
2015-09-02 23:00:00,12,90,7,10,113
2015-09-03 00:00:00,11,92,7,10,113
2015-09-03 01:00:00,11,92,8,10,113
2015-09-03 02:00:00,11,91,8,10,113
2015-09-03 03:00:00,11,91,9,10,113
2015-09-03 04:00:00,11,90,10,10,113
2015-09-03 05:00:00,11,90,10,10,113
2015-09-03 06:00:00,11,89,11,10,113
2015-09-03 07:00:00,12,83,12,10,113
2015-09-03 08:00:00,12,77,13,10,113
2015-09-03 09:00:00,13,71,14,10,113
2015-09-03 10:00:00,15,67,16,10,113
2015-09-03 11:00:00,16,64,18,10,353
2015-09-03 12:00:00,17,60,19,10,353
2015-09-03 13:00:00,17,58,20,10,353
2015-09-03 14:00:00,17,56,20,10,353
2015-09-03 15:00:00,18,54,20,10,353
2015-09-03 16:00:00,17,58,18,10,353
2015-09-03 17:00:00,16,61,16,10,122
2015-09-03 18:00:00,16,64,13,10,122
2015-09-03 19:00:00,15,69,13,10,122
2015-09-03 20:00:00,14,74,12,10,113
2015-09-03 21:00:00,13,79,11,10,113
2015-09-03 22:00:00,13,79,12,10,113
2015-09-03 23:00:00,12,79,12,10,119
2015-09-04 00:00:00,12,79,13,10,119
2015-09-04 01:00:00,12,80,13,10,119
2015-09-04 02:00:00,12,81,13,10,116
2015-09-04 03:00:00,11,82,13,10,116
2015-09-04 04:00:00,11,82,13,10,116
2015-09-04 05:00:00,11,82,13,10,116
2015-09-04 06:00:00,11,83,13,10,116
2015-09-04 07:00:00,11,78,13,10,116
2015-09-04 08:00:00,11,74,14,10,122
2015-09-04 09:00:00,12,69,14,10,122
2015-09-04 10:00:00,12,69,15,10,122
2015-09-04 11:00:00,13,68,15,10,353
2015-09-04 12:00:00,14,67,15,10,353
2015-09-04 13:00:00,14,67,15,10,353
2015-09-04 14:00:00,14,67,15,10,353
2015-09-04 15:00:00,14,67,15,10,353
2015-09-04 16:00:00,14,72,15,10,353
2015-09-04 17:00:00,14,77,14,10,296
2015-09-04 18:00:00,13,82,14,9,296
2015-09-04 19:00:00,13,86,14,9,296
2015-09-04 20:00:00,13,90,14,10,353
2015-09-04 21:00:00,13,94,15,10,353
