player,date,overall,phy,pac
Yaya Soumahoro,2013-10-04,68,52,87
Yaya Soumahoro,2013-10-11,68,52,87
Yaya Soumahoro,2013-10-18,68,52,87
Yaya Soumahoro,2013-10-25,68,52,87
Yaya Soumahoro,2013-11-01,68,52,87
Yaya Soumahoro,2013-11-08,68,52,87
Yaya Soumahoro,2013-11-15,68,52,87
Yaya Soumahoro,2013-11-22,68,52,87
Yaya Soumahoro,2013-11-29,68,52,87
Yaya Soumahoro,2013-12-06,68,52,87
Yaya Soumahoro,2013-12-13,68,52,87
Yaya Soumahoro,2013-12-20,68,52,87
Yaya Soumahoro,2013-12-27,68,52,87
Yaya Soumahoro,2014-01-03,68,52,87
Yaya Soumahoro,2014-01-10,68,52,87
Yaya Soumahoro,2014-01-17,68,52,87
Yaya Soumahoro,2014-01-24,68,52,87
Yaya Soumahoro,2014-01-31,69,52,87
Yaya Soumahoro,2014-02-07,69,52,87
Yaya Soumahoro,2014-02-14,69,52,87
Yaya Soumahoro,2014-02-21,69,52,87
Yaya Soumahoro,2014-02-28,69,52,87
Yaya Soumahoro,2014-03-07,69,52,87
Yaya Soumahoro,2014-03-14,69,52,87
Yaya Soumahoro,2014-03-21,69,52,87
Yaya Soumahoro,2014-03-28,69,52,87
Yaya Soumahoro,2014-04-04,69,52,87
Yaya Soumahoro,2014-04-11,69,52,87
Yaya Soumahoro,2014-04-18,69,52,87
Yaya Soumahoro,2014-04-25,69,52,87
Yaya Soumahoro,2014-05-02,69,52,87
Yaya Soumahoro,2014-05-09,69,52,87
Yaya Soumahoro,2014-05-16,69,52,87
Yaya Soumahoro,2014-05-23,69,52,87
Yaya Soumahoro,2014-05-30,69,52,87
Yaya Soumahoro,2014-06-06,69,52,87
Yaya Soumahoro,2014-06-13,69,52,87
Yaya Soumahoro,2014-06-20,69,52,87
Yaya Soumahoro,2014-07-18,69,52,87
Yaya Soumahoro,2014-07-20,69,52,87
Yaya Soumahoro,2014-07-25,69,52,87
Yaya Soumahoro,2014-08-01,69,52,87
Yaya Soumahoro,2014-08-08,69,52,87
Yaya Soumahoro,2014-08-15,69,52,87
Yaya Soumahoro,2014-08-22,69,52,87
Yaya Soumahoro,2014-08-29,69,52,87
Yaya Soumahoro,2014-09-05,69,52,87
Yaya Soumahoro,2014-09-12,69,52,87
Yaya Soumahoro,2014-09-18,68,52,87
Yaya Soumahoro,2014-09-19,69,52,87
Yaya Soumahoro,2014-09-23,68,52,87
Yaya Soumahoro,2014-09-26,68,52,87
Yaya Soumahoro,2014-10-02,68,52,87
Yaya Soumahoro,2014-10-10,68,52,87
Yaya Soumahoro,2014-10-17,68,52,87
Yaya Soumahoro,2014-10-24,68,52,87
Yaya Soumahoro,2014-10-31,68,52,87
Yaya Soumahoro,2014-11-07,68,52,87
Yaya Soumahoro,2014-11-14,68,52,87
Yaya Soumahoro,2014-11-21,68,52,87
Yaya Soumahoro,2014-11-26,68,52,87
Yaya Soumahoro,2014-11-28,68,52,87
Yaya Soumahoro,2014-12-05,68,52,87
Yaya Soumahoro,2014-12-12,68,52,87
Yaya Soumahoro,2014-12-19,68,52,87
Yaya Soumahoro,2014-12-27,68,52,87
Yaya Soumahoro,2015-01-02,68,52,87
Yaya Soumahoro,2015-01-09,68,52,87
Yaya Soumahoro,2015-01-16,68,52,87
Yaya Soumahoro,2015-01-23,68,52,87
Yaya Soumahoro,2015-01-26,68,52,87
Yaya Soumahoro,2015-01-28,68,52,87
Yaya Soumahoro,2015-01-30,68,52,87
Yaya Soumahoro,2015-02-06,68,52,87
Yaya Soumahoro,2015-02-13,68,52,87
Yaya Soumahoro,2015-02-20,68,52,87
Yaya Soumahoro,2015-02-27,68,52,87
Yaya Soumahoro,2015-03-06,68,52,87
Yaya Soumahoro,2015-03-10,68,52,87
Yaya Soumahoro,2015-03-13,68,52,87
Yaya Soumahoro,2015-03-20,68,52,87
Yaya Soumahoro,2015-03-27,68,52,87
Yaya Soumahoro,2015-04-01,68,52,87
Yaya Soumahoro,2015-04-10,68,52,87
Yaya Soumahoro,2015-04-17,68,52,87
Yaya Soumahoro,2015-04-24,68,52,87
Yaya Soumahoro,2015-05-01,68,52,87
Yaya Soumahoro,2015-05-08,68,52,87
Yaya Soumahoro,2015-05-15,68,52,87
Yaya Soumahoro,2015-05-22,68,52,87
Yaya Soumahoro,2015-05-29,68,52,87
Yaya Soumahoro,2015-06-05,68,52,87
Yaya Soumahoro,2015-06-12,68,52,87
Yaya Soumahoro,2015-06-19,68,52,87
Yaya Soumahoro,2015-06-26,68,52,87
Yaya Soumahoro,2015-07-03,68,52,87
Yaya Soumahoro,2015-07-10,68,52,87
Yaya Soumahoro,2015-07-16,68,52,87
Yaya Soumahoro,2015-07-24,68,52,87
Yaya Soumahoro,2015-07-31,68,52,87
Yaya Soumahoro,2015-08-07,68,52,87
Yaya Soumahoro,2015-08-14,68,52,87
Yaya Soumahoro,2015-08-21,68,52,87
Yaya Soumahoro,2015-08-27,68,52,87
Yaya Soumahoro,2015-09-01,68,52,87
Yaya Soumahoro,2015-09-04,68,52,87
Yaya Soumahoro,2015-09-10,68,52,87
Yaya Soumahoro,2015-09-21,66,46,85
Yaya Soumahoro,2015-09-25,66,46,85
Yaya Soumahoro,2015-10-02,66,46,85
Yaya Soumahoro,2015-10-09,66,46,85
Yaya Soumahoro,2015-10-16,66,46,85
Yaya Soumahoro,2015-10-19,66,46,85
Yaya Soumahoro,2015-10-23,66,46,85
Yaya Soumahoro,2015-10-30,66,46,85
Yaya Soumahoro,2015-11-06,66,46,85
Yaya Soumahoro,2015-11-12,69,46,85
Yaya Soumahoro,2015-11-19,66,46,85
Yaya Soumahoro,2015-11-26,66,46,85
Yaya Soumahoro,2015-12-03,66,46,85
Yaya Soumahoro,2015-12-10,66,46,85
Yaya Soumahoro,2015-12-17,66,46,85
Yaya Soumahoro,2015-12-24,66,46,85
Yaya Soumahoro,2015-12-30,66,46,85
Yaya Soumahoro,2016-01-07,66,46,85
Yaya Soumahoro,2016-01-14,66,46,85
Yaya Soumahoro,2016-01-21,66,46,85
Yaya Soumahoro,2016-01-28,66,46,85
Yaya Soumahoro,2016-02-04,66,46,85
Yaya Soumahoro,2016-02-11,66,46,85
Yaya Soumahoro,2016-02-13,66,46,85
Yaya Soumahoro,2016-02-18,66,46,85
Yaya Soumahoro,2016-02-19,66,46,85
Yaya Soumahoro,2016-02-25,66,46,85
Yaya Soumahoro,2016-03-03,66,46,85
Yaya Soumahoro,2016-03-10,66,46,85
Yaya Soumahoro,2016-03-17,66,46,85
Yaya Soumahoro,2016-03-24,66,46,85
Yaya Soumahoro,2016-03-31,66,46,85
Yaya Soumahoro,2016-04-07,66,46,85
Yaya Soumahoro,2016-04-14,66,46,85
Yaya Soumahoro,2016-04-21,66,46,85
Yaya Soumahoro,2016-04-28,66,46,85
Yaya Soumahoro,2016-05-05,66,46,85
Yaya Soumahoro,2016-05-12,66,46,85
Yaya Soumahoro,2016-05-19,66,46,85
Yaya Soumahoro,2016-05-26,66,46,85
Yaya Soumahoro,2016-06-02,66,46,85
Yaya Soumahoro,2016-06-09,66,46,85
Yaya Soumahoro,2016-06-16,66,46,85
Yaya Soumahoro,2016-06-23,66,46,85
Yaya Soumahoro,2016-06-30,66,46,85
Yaya Soumahoro,2016-07-07,66,46,85
Yaya Soumahoro,2016-07-14,66,46,85
Yaya Soumahoro,2016-07-21,66,46,85
Yaya Soumahoro,2016-07-28,66,46,85
Yaya Soumahoro,2016-08-04,66,46,85
Yaya Soumahoro,2016-08-11,66,46,85
Yaya Soumahoro,2016-08-18,66,46,85
Yaya Soumahoro,2016-08-26,66,46,85
Yaya Soumahoro,2016-09-01,66,46,85
Yaya Soumahoro,2016-09-08,66,46,85
Yaya Soumahoro,2016-09-14,66,46,85
Yaya Soumahoro,2016-09-22,66,46,85
Renato Neto,2010-08-30,65,69,68
Renato Neto,2011-02-22,66,74,70
Renato Neto,2011-08-30,67,76,71
Renato Neto,2012-02-22,70,80,72
Renato Neto,2013-02-15,70,82,64
Renato Neto,2013-02-22,70,82,64
Renato Neto,2013-03-01,70,82,64
Renato Neto,2013-03-04,70,82,64
Renato Neto,2013-03-08,70,82,64
Renato Neto,2013-03-15,69,82,64
Renato Neto,2013-03-22,69,82,64
Renato Neto,2013-03-28,69,82,64
Renato Neto,2013-04-05,69,82,64
Renato Neto,2013-04-12,69,82,64
Renato Neto,2013-04-19,69,82,64
Renato Neto,2013-04-26,69,82,64
Renato Neto,2013-05-03,69,82,64
Renato Neto,2013-05-10,69,82,64
Renato Neto,2013-05-17,69,82,64
Renato Neto,2013-05-24,69,82,64
Renato Neto,2013-05-31,68,79,64
Renato Neto,2013-06-07,68,79,64
Renato Neto,2013-06-14,68,79,64
Renato Neto,2013-06-21,68,79,64
Renato Neto,2013-06-28,68,79,64
Renato Neto,2013-07-05,68,79,64
Renato Neto,2013-07-12,68,79,64
Renato Neto,2013-07-19,68,79,64
Renato Neto,2013-07-26,68,79,64
Renato Neto,2013-08-02,68,79,64
Renato Neto,2013-08-09,68,79,64
Renato Neto,2013-08-16,68,79,64
Renato Neto,2013-08-23,68,79,64
Renato Neto,2013-08-30,68,79,64
Renato Neto,2013-09-06,68,79,64
Renato Neto,2013-09-13,68,79,64
Renato Neto,2013-09-20,68,79,64
Renato Neto,2013-09-20,68,79,64
Renato Neto,2013-09-27,68,79,64
Renato Neto,2013-10-04,68,79,64
Renato Neto,2013-10-11,68,79,64
Renato Neto,2013-10-18,68,79,64
Renato Neto,2013-10-25,68,79,64
Renato Neto,2013-11-01,68,79,64
Renato Neto,2013-11-08,68,79,64
Renato Neto,2013-11-15,68,79,64
Renato Neto,2013-11-22,68,79,64
Renato Neto,2013-11-29,68,79,64
Renato Neto,2013-12-06,68,79,64
Renato Neto,2013-12-13,68,79,64
Renato Neto,2013-12-20,68,79,64
Renato Neto,2013-12-27,68,79,64
Renato Neto,2014-01-03,68,79,64
Renato Neto,2014-01-10,68,79,64
Renato Neto,2014-01-17,67,78,64
Renato Neto,2014-01-24,66,78,64
Renato Neto,2014-01-31,66,78,64
Renato Neto,2014-02-07,66,78,64
Renato Neto,2014-02-14,65,78,62
Renato Neto,2014-02-21,65,78,62
Renato Neto,2014-02-28,65,78,62
Renato Neto,2014-03-07,65,78,62
Renato Neto,2014-03-14,65,78,62
Renato Neto,2014-03-21,65,78,62
Renato Neto,2014-03-28,65,78,62
Renato Neto,2014-04-04,65,78,62
Renato Neto,2014-04-11,65,78,62
Renato Neto,2014-04-18,65,78,62
Renato Neto,2014-04-25,65,78,62
Renato Neto,2014-05-02,65,78,62
Renato Neto,2014-05-09,65,78,62
Renato Neto,2014-05-16,65,78,62
Renato Neto,2014-05-23,65,78,62
Renato Neto,2014-05-30,65,78,62
Renato Neto,2014-06-06,65,78,62
Renato Neto,2014-06-13,65,78,62
Renato Neto,2014-06-20,65,78,62
Renato Neto,2014-07-18,65,78,62
Renato Neto,2014-07-20,65,78,62
Renato Neto,2014-07-25,65,78,62
Renato Neto,2014-08-01,65,78,62
Renato Neto,2014-08-08,65,78,62
Renato Neto,2014-08-15,65,78,62
Renato Neto,2014-08-22,65,78,62
Renato Neto,2014-08-29,65,78,62
Renato Neto,2014-09-05,65,78,62
Renato Neto,2014-09-12,65,78,62
Renato Neto,2014-09-18,69,78,64
Renato Neto,2014-09-19,65,78,62
Renato Neto,2014-09-23,69,78,64
Renato Neto,2014-09-26,69,78,64
Renato Neto,2014-10-02,69,78,64
Renato Neto,2014-10-10,69,78,64
Renato Neto,2014-10-17,69,78,64
Renato Neto,2014-10-24,69,78,64
Renato Neto,2014-10-31,69,78,64
Renato Neto,2014-11-07,69,78,64
Renato Neto,2014-11-14,70,78,64
Renato Neto,2014-11-21,70,78,64
Renato Neto,2014-11-26,70,78,64
Renato Neto,2014-11-28,70,78,64
Renato Neto,2014-12-05,70,78,64
Renato Neto,2014-12-12,70,78,64
Renato Neto,2014-12-19,70,78,64
Renato Neto,2014-12-27,70,78,64
Renato Neto,2015-01-02,70,78,64
Renato Neto,2015-01-09,70,78,64
Renato Neto,2015-01-16,70,78,64
Renato Neto,2015-01-23,70,78,64
Renato Neto,2015-01-26,70,78,64
Renato Neto,2015-01-28,70,78,64
Renato Neto,2015-01-30,70,78,64
Renato Neto,2015-02-06,70,80,64
Renato Neto,2015-02-13,70,80,64
Renato Neto,2015-02-20,70,80,64
Renato Neto,2015-02-27,70,80,64
Renato Neto,2015-03-06,70,80,64
Renato Neto,2015-03-10,70,80,64
Renato Neto,2015-03-13,70,80,64
Renato Neto,2015-03-20,70,80,64
Renato Neto,2015-03-27,70,80,64
Renato Neto,2015-04-01,70,80,64
Renato Neto,2015-04-10,70,80,64
Renato Neto,2015-04-17,70,80,64
Renato Neto,2015-04-24,70,80,64
Renato Neto,2015-05-01,70,80,64
Renato Neto,2015-05-08,70,80,64
Renato Neto,2015-05-15,70,80,64
Renato Neto,2015-05-22,70,80,64
Renato Neto,2015-05-29,70,80,64
Renato Neto,2015-06-05,70,80,64
Renato Neto,2015-06-12,70,80,64
Renato Neto,2015-06-19,70,80,64
Renato Neto,2015-06-26,70,80,64
Renato Neto,2015-07-03,70,80,64
Renato Neto,2015-07-10,70,80,64
Renato Neto,2015-07-16,70,80,64
Renato Neto,2015-07-24,70,80,64
Renato Neto,2015-07-31,70,80,64
Renato Neto,2015-08-07,70,80,64
Renato Neto,2015-08-14,70,80,64
Renato Neto,2015-08-21,70,80,64
Renato Neto,2015-08-27,70,80,64
Renato Neto,2015-09-01,70,80,64
Renato Neto,2015-09-04,70,80,64
Renato Neto,2015-09-10,70,80,64
Renato Neto,2015-09-21,71,81,61
Renato Neto,2015-09-25,71,81,61
Renato Neto,2015-10-02,71,81,61
Renato Neto,2015-10-09,73,82,61
Renato Neto,2015-10-16,73,82,61
Renato Neto,2015-10-19,73,82,61
Renato Neto,2015-10-23,73,82,62
Renato Neto,2015-10-30,73,82,62
Renato Neto,2015-11-06,73,84,62
Renato Neto,2015-11-12,73,84,62
Renato Neto,2015-11-19,73,84,62
Renato Neto,2015-11-26,74,84,62
Renato Neto,2015-12-03,74,84,62
Renato Neto,2015-12-10,74,84,62
Renato Neto,2015-12-17,74,84,62
Renato Neto,2015-12-24,74,84,62
Renato Neto,2015-12-30,74,84,62
Renato Neto,2016-01-07,74,84,62
Renato Neto,2016-01-14,74,84,62
Renato Neto,2016-01-21,74,84,62
Renato Neto,2016-01-28,74,84,62
Renato Neto,2016-02-04,74,84,62
Renato Neto,2016-02-11,74,84,62
Renato Neto,2016-02-13,74,84,62
Renato Neto,2016-02-18,74,84,62
Renato Neto,2016-02-19,74,84,62
Renato Neto,2016-02-25,74,84,62
Renato Neto,2016-03-03,74,84,62
Renato Neto,2016-03-10,74,84,62
Renato Neto,2016-03-17,74,84,62
Renato Neto,2016-03-24,74,84,62
Renato Neto,2016-03-31,74,84,62
Renato Neto,2016-04-07,74,84,62
Renato Neto,2016-04-14,74,84,62
Renato Neto,2016-04-21,74,84,62
Renato Neto,2016-04-28,74,84,62
Renato Neto,2016-05-05,74,84,62
Renato Neto,2016-05-12,74,84,62
Renato Neto,2016-05-19,74,84,62
Renato Neto,2016-05-26,74,84,62
Renato Neto,2016-06-02,74,84,62
Renato Neto,2016-06-09,74,84,62
Renato Neto,2016-06-16,74,84,62
Renato Neto,2016-06-23,74,84,62
Renato Neto,2016-06-30,74,84,62
Renato Neto,2016-07-07,74,84,62
Renato Neto,2016-07-14,74,84,62
Renato Neto,2016-07-21,74,84,62
Renato Neto,2016-07-28,74,84,62
Renato Neto,2016-08-04,74,84,62
Renato Neto,2016-08-11,74,84,62
Renato Neto,2016-08-18,74,84,62
Renato Neto,2016-08-26,74,84,62
Renato Neto,2016-09-01,74,84,62
Renato Neto,2016-09-08,74,84,62
Renato Neto,2016-09-14,74,84,62
Renato Neto,2016-09-20,75,84,61
Renato Neto,2016-09-22,74,84,62
Renato Neto,2016-09-29,75,84,61
Renato Neto,2016-10-06,75,84,61
Renato Neto,2016-10-13,75,84,61
Renato Neto,2016-10-19,75,84,61
Renato Neto,2016-10-27,75,84,61
Renato Neto,2016-11-03,75,84,61
Renato Neto,2016-11-07,75,84,61
Renato Neto,2016-11-10,75,84,61
Renato Neto,2016-11-14,75,84,61
Renato Neto,2016-11-17,75,84,61
Renato Neto,2016-11-21,75,84,61
Renato Neto,2016-11-24,75,84,61
Renato Neto,2016-11-28,75,84,61
Thomas Foket,2013-02-15,62,54,70
Thomas Foket,2013-02-22,62,54,70
Thomas Foket,2013-03-01,62,54,70
Thomas Foket,2013-03-04,62,54,70
Thomas Foket,2013-03-08,62,54,70
Thomas Foket,2013-03-15,62,54,70
Thomas Foket,2013-03-22,62,54,70
Thomas Foket,2013-03-28,62,54,70
Thomas Foket,2013-04-05,62,54,70
Thomas Foket,2013-04-12,62,54,70
Thomas Foket,2013-04-19,62,54,70
Thomas Foket,2013-04-26,62,54,70
Thomas Foket,2013-05-03,62,54,70
Thomas Foket,2013-05-10,62,54,70
Thomas Foket,2013-05-17,62,54,70
Thomas Foket,2013-05-24,62,54,70
Thomas Foket,2013-05-31,62,54,70
Thomas Foket,2013-06-07,62,54,70
Thomas Foket,2013-06-14,62,54,70
Thomas Foket,2013-06-21,62,54,70
Thomas Foket,2013-06-28,62,54,70
Thomas Foket,2013-07-05,62,54,70
Thomas Foket,2013-07-12,62,54,70
Thomas Foket,2013-07-19,62,54,70
Thomas Foket,2013-07-26,62,54,70
Thomas Foket,2013-08-02,62,54,70
Thomas Foket,2013-08-09,62,54,70
Thomas Foket,2013-08-16,62,54,70
Thomas Foket,2013-08-23,62,54,70
Thomas Foket,2013-08-30,62,54,70
Thomas Foket,2013-09-06,62,54,70
Thomas Foket,2013-09-13,62,54,70
Thomas Foket,2013-09-20,62,56,70
Thomas Foket,2013-09-20,62,54,70
Thomas Foket,2013-09-27,62,56,70
Thomas Foket,2013-10-04,62,56,70
Thomas Foket,2013-10-11,62,56,70
Thomas Foket,2013-10-18,62,56,70
Thomas Foket,2013-10-25,62,56,70
Thomas Foket,2013-11-01,62,56,70
Thomas Foket,2013-11-08,62,56,70
Thomas Foket,2013-11-15,62,56,70
Thomas Foket,2013-11-22,62,56,70
Thomas Foket,2013-11-29,62,56,70
Thomas Foket,2013-12-06,62,56,70
Thomas Foket,2013-12-13,59,56,70
Thomas Foket,2013-12-20,59,56,70
Thomas Foket,2013-12-27,59,56,70
Thomas Foket,2014-01-03,59,56,70
Thomas Foket,2014-01-10,59,56,70
Thomas Foket,2014-01-17,59,56,70
Thomas Foket,2014-01-24,59,56,70
Thomas Foket,2014-01-31,59,56,70
Thomas Foket,2014-02-07,59,56,70
Thomas Foket,2014-02-14,59,56,70
Thomas Foket,2014-02-21,59,56,70
Thomas Foket,2014-02-28,59,56,70
Thomas Foket,2014-03-07,59,56,70
Thomas Foket,2014-03-14,59,56,70
Thomas Foket,2014-03-21,59,56,70
Thomas Foket,2014-03-28,59,56,70
Thomas Foket,2014-04-04,64,56,70
Thomas Foket,2014-04-11,64,56,70
Thomas Foket,2014-04-18,64,56,70
Thomas Foket,2014-04-25,64,56,70
Thomas Foket,2014-05-02,64,56,70
Thomas Foket,2014-05-09,64,56,70
Thomas Foket,2014-05-16,64,56,70
Thomas Foket,2014-05-23,64,56,70
Thomas Foket,2014-05-30,64,56,70
Thomas Foket,2014-06-06,64,56,70
Thomas Foket,2014-06-13,64,56,70
Thomas Foket,2014-06-20,64,56,70
Thomas Foket,2014-07-18,64,56,70
Thomas Foket,2014-07-20,64,56,70
Thomas Foket,2014-07-25,64,56,70
Thomas Foket,2014-08-01,64,56,70
Thomas Foket,2014-08-08,64,56,70
Thomas Foket,2014-08-15,64,56,70
Thomas Foket,2014-08-22,64,56,70
Thomas Foket,2014-08-29,64,56,70
Thomas Foket,2014-09-05,64,56,70
Thomas Foket,2014-09-12,64,56,70
Thomas Foket,2014-09-18,63,67,70
Thomas Foket,2014-09-19,64,56,70
Thomas Foket,2014-09-23,63,67,70
Thomas Foket,2014-09-26,63,67,70
Thomas Foket,2014-10-02,63,67,70
Thomas Foket,2014-10-10,63,67,70
Thomas Foket,2014-10-17,63,67,70
Thomas Foket,2014-10-24,67,68,74
Thomas Foket,2014-10-31,67,68,74
Thomas Foket,2014-11-07,67,68,74
Thomas Foket,2014-11-14,67,68,74
Thomas Foket,2014-11-21,67,68,74
Thomas Foket,2014-11-26,67,68,74
Thomas Foket,2014-11-28,67,68,74
Thomas Foket,2014-12-05,67,68,74
Thomas Foket,2014-12-12,67,68,74
Thomas Foket,2014-12-19,67,68,74
Thomas Foket,2014-12-27,67,68,74
Thomas Foket,2015-01-02,67,68,74
Thomas Foket,2015-01-09,67,68,74
Thomas Foket,2015-01-16,67,68,74
Thomas Foket,2015-01-23,67,68,74
Thomas Foket,2015-01-26,67,68,74
Thomas Foket,2015-01-28,67,68,74
Thomas Foket,2015-01-30,67,68,74
Thomas Foket,2015-02-06,67,64,74
Thomas Foket,2015-02-13,67,64,74
Thomas Foket,2015-02-20,67,64,74
Thomas Foket,2015-02-27,67,64,74
Thomas Foket,2015-03-06,68,64,77
Thomas Foket,2015-03-10,68,64,77
Thomas Foket,2015-03-13,68,64,77
Thomas Foket,2015-03-20,68,64,77
Thomas Foket,2015-03-27,68,64,77
Thomas Foket,2015-04-01,68,64,77
Thomas Foket,2015-04-10,69,66,77
Thomas Foket,2015-04-17,69,66,77
Thomas Foket,2015-04-24,69,66,77
Thomas Foket,2015-05-01,69,66,77
Thomas Foket,2015-05-08,69,66,78
Thomas Foket,2015-05-15,69,66,78
Thomas Foket,2015-05-22,69,66,78
Thomas Foket,2015-05-29,69,66,78
Thomas Foket,2015-06-05,69,66,78
Thomas Foket,2015-06-12,69,66,78
Thomas Foket,2015-06-19,69,66,78
Thomas Foket,2015-06-26,69,66,78
Thomas Foket,2015-07-03,69,66,78
Thomas Foket,2015-07-10,69,66,78
Thomas Foket,2015-07-16,69,66,78
Thomas Foket,2015-07-24,69,66,78
Thomas Foket,2015-07-31,69,66,78
Thomas Foket,2015-08-07,69,66,78
Thomas Foket,2015-08-14,69,66,78
Thomas Foket,2015-08-21,69,66,78
Thomas Foket,2015-08-27,69,66,78
Thomas Foket,2015-09-01,69,66,78
Thomas Foket,2015-09-04,69,66,78
Thomas Foket,2015-09-10,69,66,78
Thomas Foket,2015-09-21,70,67,77
Thomas Foket,2015-09-25,70,67,77
Thomas Foket,2015-10-02,70,67,77
Thomas Foket,2015-10-09,71,70,77
Thomas Foket,2015-10-16,71,70,77
Thomas Foket,2015-10-19,71,70,77
Thomas Foket,2015-10-23,71,70,77
Thomas Foket,2015-10-30,71,70,77
Thomas Foket,2015-11-06,71,70,80
Thomas Foket,2015-11-12,71,70,80
Thomas Foket,2015-11-19,71,70,80
Thomas Foket,2015-11-26,72,71,80
Thomas Foket,2015-12-03,72,71,80
Thomas Foket,2015-12-10,72,71,80
Thomas Foket,2015-12-17,72,71,80
Thomas Foket,2015-12-24,72,71,80
Thomas Foket,2015-12-30,72,71,80
Thomas Foket,2016-01-07,72,71,80
Thomas Foket,2016-01-14,72,71,80
Thomas Foket,2016-01-21,72,71,80
Thomas Foket,2016-01-28,72,71,80
Thomas Foket,2016-02-04,72,71,80
Thomas Foket,2016-02-11,72,71,80
Thomas Foket,2016-02-13,72,71,80
Thomas Foket,2016-02-18,72,71,80
Thomas Foket,2016-02-19,72,71,80
Thomas Foket,2016-02-25,72,71,80
Thomas Foket,2016-03-03,72,71,80
Thomas Foket,2016-03-10,72,71,80
Thomas Foket,2016-03-17,72,71,80
Thomas Foket,2016-03-24,72,71,80
Thomas Foket,2016-03-31,72,71,80
Thomas Foket,2016-04-07,72,71,80
Thomas Foket,2016-04-14,72,71,80
Thomas Foket,2016-04-21,72,71,80
Thomas Foket,2016-04-28,72,71,80
Thomas Foket,2016-05-05,72,71,80
Thomas Foket,2016-05-12,72,71,80
Thomas Foket,2016-05-19,72,71,80
Thomas Foket,2016-05-26,72,71,80
Thomas Foket,2016-06-02,72,71,80
Thomas Foket,2016-06-09,72,71,80
Thomas Foket,2016-06-16,72,71,80
Thomas Foket,2016-06-23,72,71,80
Thomas Foket,2016-06-30,72,71,80
Thomas Foket,2016-07-07,72,71,80
Thomas Foket,2016-07-14,72,71,80
Thomas Foket,2016-07-21,72,71,80
Thomas Foket,2016-07-28,72,71,80
Thomas Foket,2016-08-04,72,71,80
Thomas Foket,2016-08-11,72,71,80
Thomas Foket,2016-08-18,72,71,80
Thomas Foket,2016-08-26,72,71,80
Thomas Foket,2016-09-01,72,71,80
Thomas Foket,2016-09-08,72,71,80
Thomas Foket,2016-09-14,72,71,80
Thomas Foket,2016-09-20,73,71,80
Thomas Foket,2016-09-22,72,71,80
Thomas Foket,2016-09-29,73,71,80
Thomas Foket,2016-10-06,73,71,80
Thomas Foket,2016-10-13,73,71,80
Thomas Foket,2016-10-19,73,71,80
Thomas Foket,2016-10-27,73,71,80
Thomas Foket,2016-11-03,73,71,80
Thomas Foket,2016-11-07,73,71,80
Thomas Foket,2016-11-10,73,71,80
Thomas Foket,2016-11-14,73,71,80
Thomas Foket,2016-11-17,73,71,80
Thomas Foket,2016-11-21,73,71,80
Thomas Foket,2016-11-24,73,71,80
Thomas Foket,2016-11-28,73,71,80
Hatem Elhamed,2011-02-22,55,56,60
Hatem Elhamed,2015-09-21,67,68,62
Hatem Elhamed,2015-09-25,67,68,62
Hatem Elhamed,2015-10-02,67,68,62
Hatem Elhamed,2015-10-09,67,68,62
Hatem Elhamed,2015-10-16,67,68,62
Hatem Elhamed,2015-10-19,67,68,62
Hatem Elhamed,2015-10-23,67,68,62
Hatem Elhamed,2015-10-30,67,68,62
Hatem Elhamed,2015-11-06,67,68,62
Hatem Elhamed,2015-11-12,64,68,62
Hatem Elhamed,2015-11-19,64,68,62
Hatem Elhamed,2015-11-26,64,68,62
Hatem Elhamed,2015-12-03,64,68,62
Hatem Elhamed,2015-12-10,64,68,62
Hatem Elhamed,2015-12-17,64,68,62
Hatem Elhamed,2015-12-24,64,68,62
Hatem Elhamed,2015-12-30,64,68,62
Hatem Elhamed,2016-01-07,64,68,62
Hatem Elhamed,2016-01-14,64,68,62
Hatem Elhamed,2016-01-21,64,68,62
Hatem Elhamed,2016-01-28,64,68,62
Hatem Elhamed,2016-02-04,64,68,62
Hatem Elhamed,2016-02-11,64,68,62
Hatem Elhamed,2016-02-13,64,68,62
Hatem Elhamed,2016-02-18,64,68,62
Hatem Elhamed,2016-02-19,64,68,62
Hatem Elhamed,2016-02-25,64,68,62
Hatem Elhamed,2016-03-03,64,68,62
Hatem Elhamed,2016-03-10,64,68,62
Hatem Elhamed,2016-03-17,64,68,62
Hatem Elhamed,2016-03-24,64,68,62
Hatem Elhamed,2016-03-31,64,68,62
Hatem Elhamed,2016-04-07,64,68,62
Hatem Elhamed,2016-04-14,64,68,62
Hatem Elhamed,2016-04-21,64,68,62
Hatem Elhamed,2016-04-28,64,68,62
Hatem Elhamed,2016-05-05,64,68,62
Hatem Elhamed,2016-05-12,64,68,62
Hatem Elhamed,2016-05-19,64,68,62
Hatem Elhamed,2016-05-26,64,68,62
Hatem Elhamed,2016-06-02,64,68,62
Hatem Elhamed,2016-06-09,64,68,62
Hatem Elhamed,2016-06-16,64,68,62
Hatem Elhamed,2016-06-23,64,68,62
Hatem Elhamed,2016-06-30,64,68,62
Hatem Elhamed,2016-07-07,64,68,62
Hatem Elhamed,2016-07-14,64,68,62
Hatem Elhamed,2016-07-21,64,68,62
Hatem Elhamed,2016-07-28,64,68,62
Hatem Elhamed,2016-08-04,64,68,62
Hatem Elhamed,2016-08-11,64,68,62
Hatem Elhamed,2016-08-18,64,68,62
